what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762631295
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762655340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308762662532
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762663219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762670082
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762670650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762671329
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308762676744
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762679187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762699594
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762702682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762707323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762709132
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762710109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762711450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762716856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762718323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762720767
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308762731746
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308762742701
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308762744335
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762764769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762765467
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308762767897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308762776412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762777701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762782516
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308762784542
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308762794771
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762795206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762796288
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308762798645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308762801249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308762806345
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762811712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762819118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762857487
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762899336
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308762905903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308762928228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762928670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762937936
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308762939941
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308762949971
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308762956275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762956740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762957454
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762957971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762962348
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308762964297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308762968459
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308762971198
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762971533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762977560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308762984426
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762985200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308762991675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308762994801
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308762996905
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308763022454
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308763026115
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308763028296
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308763029995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308763032078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763032740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763033329
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763038686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763044249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763044390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763047626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763054186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763054551
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763057407
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763060192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763061286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763061595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763064583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763070950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763073534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763078711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763082437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763085175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763087127
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763089335
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763094068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763097012
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308763106270
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308763108098
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308763109225
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308763117936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308763126614
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308763127699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308763128737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763129409
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763130145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763134650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763137296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763159253
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763159827
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763164251
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308763167668
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763168389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763168790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763172814
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763174089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763174594
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763175457
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763177350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763188123
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763189199
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763189585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763193690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763197516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763213613
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308763215031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763223695
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763272353
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308763274212
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308763277415
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308763277771
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308763278057
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763284184
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763286153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763286837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763287617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763292564
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763295147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763295580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763297921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763304368
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763304957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763307906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763319949
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763322274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763323009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763346717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763347445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763359535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763361205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763361852
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763365930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763366383
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763375602
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763384725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763386316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763390373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763393617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763393933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763446075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763451368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763457572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763459011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763460577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763471775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763485586
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308763487563
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308763501299
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308763502624
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1308763532393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308763539639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308763544182
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308763563599
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763570303
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763573225
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763580101
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1308763587391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308763588793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763589257
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763590329
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763595470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308763609123
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308763609757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764084177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764090121
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308764092795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764092808
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308764157443
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308764158725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308764161989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308764173210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308764194580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764195912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764213455
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764214117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764217891
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308764224436
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764226349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764250836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764288754
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764299708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764300094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764305060
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764305736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764478439
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308764499236
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308764500547
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308764504594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308764511378
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308764517839
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308764519315
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308764519315
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764520642
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308764526370
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764526391
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308764539678
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308764540488
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308764541751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308764560840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764561579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764566512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764583256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764618565
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308764644946
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764648365
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764649898
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308764658140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764658635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764673066
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308764676825
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308764682591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308764686804
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308764696430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764699255
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.4.v201103310001,"org.eclipse.wst.jsdt.debug.core",1308764700542
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308764700859
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1308764701927
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1308764701927
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1308764701927
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1308764701927
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1308764701927
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1308764701927
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1308764701927
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1308764701927
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1308764701927
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1308764701928
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1308764701929
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1308764701929
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1308764701929
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1308764701929
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1308764701929
stopped,bundle,org.eclipse.wb.core.databinding.xml,0.9.0.r36x201105061502,"org.eclipse.wb.core.databinding.xml",1308764701929
stopped,bundle,org.eclipse.wb.core.databinding,0.9.0.r36x201105061447,"org.eclipse.wb.core.databinding",1308764701929
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1308764701930
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1308764701930
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1308764701930
stopped,bundle,com.google.appengine.eclipse.sdkbundle,1.5.0.r36v201105092302,"com.google.appengine.eclipse.sdkbundle",1308764701931
stopped,bundle,com.google.gdt.eclipse.gph.e36,2.3.1.r36v201105092302,"com.google.gdt.eclipse.gph.e36",1308764701931
stopped,bundle,com.google.gdt.eclipse.gph.hge,2.3.1.r36v201105092302,"com.google.gdt.eclipse.gph.hge",1308764701931
stopped,bundle,com.google.gdt.eclipse.gph.subclipse,2.3.1.r36v201105092302,"com.google.gdt.eclipse.gph.subclipse",1308764701931
stopped,bundle,com.google.gdt.eclipse.gph.subversive,2.3.1.r36v201105092302,"com.google.gdt.eclipse.gph.subversive",1308764701931
