what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.css.core,1.1.403.v201103021532,"org.eclipse.wst.css.core",1308781399144
started,bundle,org.eclipse.wst.html.core,1.1.405.v201104191549,"org.eclipse.wst.html.core",1308781399232
started,bundle,org.eclipse.wst.jsdt.core,1.1.5.v201104272136,"org.eclipse.wst.jsdt.core",1308781399365
started,bundle,org.eclipse.wst.jsdt.ui,1.1.5.v201104070556,"org.eclipse.wst.jsdt.ui",1308781399482
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.305.v201103170144,"org.eclipse.wst.jsdt.web.core",1308781399644
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1308781399667
started,bundle,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui",1308781399798
started,bundle,org.eclipse.wst.validation,1.2.202.v201103212041,"org.eclipse.wst.validation",1308781399799
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1308781399800
started,bundle,org.eclipse.wst.xml.core,1.1.504.v201104070043,"org.eclipse.wst.xml.core",1308781399873
started,bundle,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui",1308781399901
started,bundle,org.eclipse.jst.j2ee.ui,1.1.405.v201104141600,"org.eclipse.jst.j2ee.ui",1308781399990
started,bundle,org.eclipse.jst.jee.ui,1.0.305.v201105110300,"org.eclipse.jst.jee.ui",1308781400103
started,bundle,org.eclipse.jst.jsf.core,1.3.4.v201103181656,"org.eclipse.jst.jsf.core",1308781400228
os,sysinfo,,,"linux",1308781400231
arch,sysinfo,,,"x86_64",1308781400231
ws,sysinfo,,,"gtk",1308781400231
locale,sysinfo,,,"en_US",1308781400231
processors,sysinfo,,,"4",1308781400232
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1308781400232
java.runtime.version,sysinfo,,,"1.6.0_22-b22",1308781400232
java.specification.name,sysinfo,,,"Java Platform API Specification",1308781400232
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1308781400232
java.specification.version,sysinfo,,,"1.6",1308781400232
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1308781400232
java.version,sysinfo,,,"1.6.0_22",1308781400232
java.vm.info,sysinfo,,,"mixed mode",1308781400232
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1308781400232
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1308781400232
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1308781400232
java.vm.specification.version,sysinfo,,,"1.0",1308781400232
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1308781400232
java.vm.version,sysinfo,,,"20.0-b11",1308781400232
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1308781400331
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1308781400482
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1308781400524
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1308781401443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781401616
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1308781401684
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1308781402270
started,bundle,org.eclipse.wb.core.lib,0.9.0.r36x201105061447,"org.eclipse.wb.core.lib",1308781402432
started,bundle,org.eclipse.jst.jee,1.0.303.v201103311600,"org.eclipse.jst.jee",1308781402447
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1308781403022
started,bundle,com.google.gdt.eclipse.platform.e36,2.3.1.r36v201105092302,"com.google.gdt.eclipse.platform.e36",1308781403065
started,bundle,com.google.gdt.eclipse.platform.shared,2.3.1.r36v201105092302,"com.google.gdt.eclipse.platform.shared",1308781403115
started,bundle,org.eclipse.wb.core,0.9.0.r36x201105061447,"org.eclipse.wb.core",1308781403249
started,bundle,com.google.gwt.eclipse.core,2.3.1.r36v201105092302,"com.google.gwt.eclipse.core",1308781403748
started,bundle,com.google.gdt.eclipse.designer,2.3.0.r36x201105061512,"com.google.gdt.eclipse.designer",1308781404026
started,bundle,com.google.gdt.eclipse.designer.hosted,2.3.0.r36x201105061507,"com.google.gdt.eclipse.designer.hosted",1308781404234
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1308781404296
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.3.0.r36x201105061512,"com.google.gdt.eclipse.designer.UiBinder",1308781404323
started,bundle,org.eclipse.wb.core.xml,0.9.0.r36x201105061502,"org.eclipse.wb.core.xml",1308781404880
started,bundle,org.eclipse.wb.os.linux,0.9.0.r36x201105061447,"org.eclipse.wb.os.linux",1308781405196
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1308781410140
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1308781410171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1308781410547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781411813
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781420372
started,bundle,com.google.gdt.eclipse.maven,2.3.1.r36v201105092302,"com.google.gdt.eclipse.maven",1308781423407
started,bundle,com.google.gdt.eclipse.suite,2.3.1.r36v201105092302,"com.google.gdt.eclipse.suite",1308781423411
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1308781423687
started,bundle,org.eclipse.jst.servlet.ui,1.1.405.v201104141500,"org.eclipse.jst.servlet.ui",1308781423708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1308781427864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781429336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781440772
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308781443185
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1308781444464
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1308781444471
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1308781449403
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1308781449408
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1308781449541
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1308781449808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781451521
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781465198
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1308781470674
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1308781471137
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308781471288
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308781471644
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308781471784
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1308781472004
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1308781479146
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1308781479155
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1308781479164
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308781485654
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1308781495713
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308781496342
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308781499460
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1308781499966
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308781501200
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308781505872
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1308781506234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781543044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781592777
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781595804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781610398
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781612767
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781614685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781618292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781618325
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781619435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781632783
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308781636320
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308781691204
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1308781697576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781704452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781832255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781834725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781836068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308781861464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781911329
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781925023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781926877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781967824
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308781970042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781975612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781978211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308781982654
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308782052787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308782057872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308782137957
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308782138007
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308782139782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308782290964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308782291220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308782294397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308782294440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308782300236
=======
stopped,bundle,org.eclipse.datatools.connectivity.ui,1.2.1.v201010211415,"org.eclipse.datatools.connectivity.ui",1308764702232
stopped,bundle,org.eclipse.datatools.enablement.ibm.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.ibm.ui",1308764702232
stopped,bundle,org.eclipse.datatools.sqltools.sql.ui,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.sql.ui",1308764702233
stopped,bundle,org.eclipse.rse.services.dstore,3.1.102.R32x_v201102011435,"org.eclipse.rse.services.dstore",1308764702233
stopped,bundle,org.eclipse.dstore.core,3.2.2.R32x_v201102121806,"org.eclipse.dstore.core",1308764702233
stopped,bundle,org.eclipse.dstore.extra,2.1.101.v200907301400,"org.eclipse.dstore.extra",1308764702233
stopped,bundle,org.eclipse.emf.codegen.ui,2.6.0.v20100914-1218,"org.eclipse.emf.codegen.ui",1308764702233
stopped,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1308764702233
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1308764702233
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1308764702233
>>>>>>> Stashed changes
